1.275	 & 0.025 & 	0.484375	 & 0.015625	 & 0.673891	 & 0.0197419	 & 0.0452323 \\ 
3.425	 & 0.025 & 	0.703125	 & 0.015625	 & 0.11017	 & 0.0111905	 & 0.00951672 \\ 
3.425	 & 0.025 & 	0.734375	 & 0.015625	 & 0.144045	 & 0.0156055	 & 0.0124429 \\ 
3.425	 & 0.025 & 	0.765625	 & 0.015625	 & 0.104819	 & 0.016137	 & 0.00905447 \\ 
3.425	 & 0.025 & 	0.796875	 & 0.015625	 & 0.0996256	 & 0.0185161	 & 0.00860585 \\ 
3.425	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0738582	 & 0.0213812	 & 0.00638001 \\ 
3.475	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00518669	 & 0.00140618	 & 0.000450699 \\ 
3.475	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00578645	 & 0.00145713	 & 0.000502816 \\ 
3.475	 & 0.025 & 	0.265625	 & 0.015625	 & 0.0108499	 & 0.00200902	 & 0.000942805 \\ 
3.475	 & 0.025 & 	0.296875	 & 0.015625	 & 0.0169101	 & 0.00254391	 & 0.00146941 \\ 
3.475	 & 0.025 & 	0.328125	 & 0.015625	 & 0.0307723	 & 0.00348147	 & 0.00267397 \\ 
3.475	 & 0.025 & 	0.359375	 & 0.015625	 & 0.0350717	 & 0.0038951	 & 0.00304757 \\ 
3.475	 & 0.025 & 	0.390625	 & 0.015625	 & 0.0480156	 & 0.00464986	 & 0.00417233 \\ 
3.475	 & 0.025 & 	0.421875	 & 0.015625	 & 0.0438251	 & 0.00452683	 & 0.0038082 \\ 
3.475	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0596837	 & 0.00537387	 & 0.00518623 \\ 
3.475	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0943933	 & 0.00718973	 & 0.00820233 \\ 
3.475	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0963913	 & 0.00760051	 & 0.00837595 \\ 
3.475	 & 0.025 & 	0.546875	 & 0.015625	 & 0.110817	 & 0.00850276	 & 0.00962949 \\ 
3.475	 & 0.025 & 	0.578125	 & 0.015625	 & 0.1373	 & 0.0102219	 & 0.0119307 \\ 
3.475	 & 0.025 & 	0.609375	 & 0.015625	 & 0.134723	 & 0.0106518	 & 0.0117068 \\ 
3.475	 & 0.025 & 	0.640625	 & 0.015625	 & 0.113626	 & 0.0103441	 & 0.00987358 \\ 
3.475	 & 0.025 & 	0.671875	 & 0.015625	 & 0.110466	 & 0.0104238	 & 0.00959901 \\ 
3.475	 & 0.025 & 	0.703125	 & 0.015625	 & 0.144014	 & 0.0128891	 & 0.0125141 \\ 
3.475	 & 0.025 & 	0.734375	 & 0.015625	 & 0.160243	 & 0.0168781	 & 0.0139243 \\ 
3.475	 & 0.025 & 	0.765625	 & 0.015625	 & 0.135197	 & 0.0186492	 & 0.011748 \\ 
3.475	 & 0.025 & 	0.796875	 & 0.015625	 & 0.117097	 & 0.0207451	 & 0.0101752 \\ 
3.475	 & 0.025 & 	0.828125	 & 0.015625	 & 0.140885	 & 0.0350836	 & 0.0122422 \\ 
3.525	 & 0.025 & 	0.171875	 & 0.015625	 & 0.0044465	 & 0.00199216	 & 0.000388673 \\ 
3.525	 & 0.025 & 	0.203125	 & 0.015625	 & 0.0057739	 & 0.00218993	 & 0.000504702 \\ 
3.525	 & 0.025 & 	0.234375	 & 0.015625	 & 0.0087832	 & 0.00267461	 & 0.000767747 \\ 
3.525	 & 0.025 & 	0.265625	 & 0.015625	 & 0.0264674	 & 0.00451456	 & 0.00231354 \\ 
3.525	 & 0.025 & 	0.296875	 & 0.015625	 & 0.0379202	 & 0.00582556	 & 0.00331464 \\ 
3.525	 & 0.025 & 	0.328125	 & 0.015625	 & 0.0571837	 & 0.00723312	 & 0.00499848 \\ 
3.525	 & 0.025 & 	0.359375	 & 0.015625	 & 0.0701143	 & 0.00826076	 & 0.00612875 \\ 
3.525	 & 0.025 & 	0.390625	 & 0.015625	 & 0.0927116	 & 0.0097656	 & 0.008104 \\ 
3.525	 & 0.025 & 	0.421875	 & 0.015625	 & 0.100955	 & 0.0103518	 & 0.00882453 \\ 
3.525	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0990526	 & 0.0100866	 & 0.00865828 \\ 
3.525	 & 0.025 & 	0.484375	 & 0.015625	 & 0.177489	 & 0.0145602	 & 0.0155145 \\ 
3.525	 & 0.025 & 	0.515625	 & 0.015625	 & 0.234406	 & 0.0177138	 & 0.0204897 \\ 
3.525	 & 0.025 & 	0.546875	 & 0.015625	 & 0.262535	 & 0.0208012	 & 0.0229484 \\ 
3.525	 & 0.025 & 	0.578125	 & 0.015625	 & 0.298679	 & 0.0224078	 & 0.0261078 \\ 
3.525	 & 0.025 & 	0.609375	 & 0.015625	 & 0.322322	 & 0.0254068	 & 0.0281744 \\ 
3.525	 & 0.025 & 	0.640625	 & 0.015625	 & 0.266259	 & 0.0244958	 & 0.0232739 \\ 
3.525	 & 0.025 & 	0.671875	 & 0.015625	 & 0.230672	 & 0.0230135	 & 0.0201632 \\ 
3.525	 & 0.025 & 	0.703125	 & 0.015625	 & 0.251778	 & 0.0244484	 & 0.0220082 \\ 
3.525	 & 0.025 & 	0.734375	 & 0.015625	 & 0.431705	 & 0.0414169	 & 0.0377357 \\ 
3.525	 & 0.025 & 	0.765625	 & 0.015625	 & 0.455498	 & 0.0542302	 & 0.0398155 \\ 
3.525	 & 0.025 & 	0.796875	 & 0.015625	 & 0.196823	 & 0.0369639	 & 0.0172045 \\ 
3.525	 & 0.025 & 	0.828125	 & 0.015625	 & 0.216696	 & 0.0555222	 & 0.0189416 \\ 
3.575	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000187339	 & 0.000187339	 & 1.64725e-05 \\ 
3.575	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000642807	 & 0.000371741	 & 5.65212e-05 \\ 
3.575	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00126721	 & 0.000521833	 & 0.000111425 \\ 
3.575	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00406441	 & 0.000963931	 & 0.000357378 \\ 
3.575	 & 0.025 & 	0.265625	 & 0.015625	 & 0.00450495	 & 0.0010195	 & 0.000396115 \\ 
3.575	 & 0.025 & 	0.296875	 & 0.015625	 & 0.00920698	 & 0.00150994	 & 0.000809558 \\ 
3.575	 & 0.025 & 	0.328125	 & 0.015625	 & 0.0133075	 & 0.00184805	 & 0.00117011 \\ 
3.575	 & 0.025 & 	0.359375	 & 0.015625	 & 0.0131398	 & 0.00188225	 & 0.00115537 \\ 
3.575	 & 0.025 & 	0.390625	 & 0.015625	 & 0.0234278	 & 0.00258828	 & 0.00205997 \\ 
3.575	 & 0.025 & 	0.421875	 & 0.015625	 & 0.0209473	 & 0.00247447	 & 0.00184187 \\ 
3.575	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0323956	 & 0.00305093	 & 0.0028485 \\ 
3.575	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0388833	 & 0.00373381	 & 0.00341896 \\ 
3.575	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0557976	 & 0.00455314	 & 0.00490621 \\ 
3.575	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0734967	 & 0.00554393	 & 0.00646247 \\ 
3.575	 & 0.025 & 	0.578125	 & 0.015625	 & 0.076964	 & 0.00592179	 & 0.00676734 \\ 
3.575	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0773577	 & 0.00654087	 & 0.00680196 \\ 
3.575	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0651404	 & 0.00620084	 & 0.00572771 \\ 
3.575	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0679831	 & 0.00667601	 & 0.00597767 \\ 
3.575	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0740374	 & 0.00711545	 & 0.00651002 \\ 
3.575	 & 0.025 & 	0.734375	 & 0.015625	 & 0.0917324	 & 0.0096779	 & 0.00806591 \\ 
3.575	 & 0.025 & 	0.765625	 & 0.015625	 & 0.116276	 & 0.013403	 & 0.010224 \\ 
3.575	 & 0.025 & 	0.796875	 & 0.015625	 & 0.0466771	 & 0.0100965	 & 0.00410426 \\ 
3.575	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0133167	 & 0.00572699	 & 0.00117092 \\ 
3.625	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00394164	 & 0.00319237	 & 0.000348633 \\ 
3.625	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.0119556	 & 0.00280054	 & 0.00105746 \\ 
3.625	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00927776	 & 0.00194746	 & 0.000820605 \\ 
3.625	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.0089274	 & 0.00149173	 & 0.000789617 \\ 
3.625	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00460535	 & 0.000866616	 & 0.000407337 \\ 
3.625	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00431874	 & 0.000844447	 & 0.000381987 \\ 
3.625	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00410589	 & 0.000670743	 & 0.00036316 \\ 
3.625	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00381536	 & 0.0006031	 & 0.000337463 \\ 
3.625	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00355457	 & 0.000717859	 & 0.000314397 \\ 
3.625	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00271688	 & 0.000866355	 & 0.000240305 \\ 
3.625	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00357323	 & 0.000995326	 & 0.000316047 \\ 
3.625	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00218094	 & 0.000772276	 & 0.000192902 \\ 
3.625	 & 0.025 & 	0.109375	 & 0.015625	 & 0.00158352	 & 0.000648207	 & 0.00014006 \\ 
3.625	 & 0.025 & 	0.140625	 & 0.015625	 & 0.0015978	 & 0.000655068	 & 0.000141323 \\ 
3.625	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00443712	 & 0.00105834	 & 0.000392457 \\ 
3.625	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00369933	 & 0.000967979	 & 0.000327201 \\ 
3.625	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00371388	 & 0.000996791	 & 0.000328488 \\ 
3.625	 & 0.025 & 	0.265625	 & 0.015625	 & 0.00814096	 & 0.00152617	 & 0.000720057 \\ 
3.625	 & 0.025 & 	0.296875	 & 0.015625	 & 0.0131584	 & 0.00198046	 & 0.00116384 \\ 
3.625	 & 0.025 & 	0.328125	 & 0.015625	 & 0.0158606	 & 0.00227434	 & 0.00140285 \\ 
3.625	 & 0.025 & 	0.359375	 & 0.015625	 & 0.0229943	 & 0.00271778	 & 0.00203381 \\ 
3.625	 & 0.025 & 	0.390625	 & 0.015625	 & 0.0293	 & 0.00317174	 & 0.00259155 \\ 
3.625	 & 0.025 & 	0.421875	 & 0.015625	 & 0.0419312	 & 0.00386332	 & 0.00370875 \\ 
3.625	 & 0.025 & 	0.453125	 & 0.015625	 & 0.041281	 & 0.00384067	 & 0.00365125 \\ 
3.625	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0620603	 & 0.00492125	 & 0.00548915 \\ 
3.625	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0923621	 & 0.00665032	 & 0.0081693 \\ 
3.625	 & 0.025 & 	0.546875	 & 0.015625	 & 0.113385	 & 0.00768037	 & 0.0100287 \\ 
3.625	 & 0.025 & 	0.578125	 & 0.015625	 & 0.12431	 & 0.00835447	 & 0.010995 \\ 
3.625	 & 0.025 & 	0.609375	 & 0.015625	 & 0.152541	 & 0.0100854	 & 0.0134921 \\ 
3.625	 & 0.025 & 	0.640625	 & 0.015625	 & 0.134054	 & 0.00967818	 & 0.0118569 \\ 
3.625	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0945492	 & 0.00841697	 & 0.00836275 \\ 
3.625	 & 0.025 & 	0.703125	 & 0.015625	 & 0.111078	 & 0.00952975	 & 0.00982466 \\ 
3.625	 & 0.025 & 	0.734375	 & 0.015625	 & 0.155348	 & 0.0141071	 & 0.0137403 \\ 
3.625	 & 0.025 & 	0.765625	 & 0.015625	 & 0.16209	 & 0.0178633	 & 0.0143367 \\ 
3.625	 & 0.025 & 	0.796875	 & 0.015625	 & 0.132948	 & 0.0197652	 & 0.0117591 \\ 
3.625	 & 0.025 & 	0.828125	 & 0.015625	 & 0.175478	 & 0.0497967	 & 0.0155208 \\ 
3.625	 & 0.025 & 	0.859375	 & 0.015625	 & 0.201169	 & 0.0869682	 & 0.0177931 \\ 
3.625	 & 0.025 & 	0.890625	 & 0.015625	 & 0.202237	 & 0.202237	 & 0.0178876 \\ 
3.675	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.000588793	 & 0.000588793	 & 5.23854e-05 \\ 
3.675	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.0143158	 & 0.0042693	 & 0.00127369 \\ 
3.675	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.010991	 & 0.00244673	 & 0.000977881 \\ 
3.675	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00646464	 & 0.00133654	 & 0.000575164 \\ 
3.675	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00427437	 & 0.000919482	 & 0.000380294 \\ 
3.675	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00436157	 & 0.000893565	 & 0.000388052 \\ 
3.675	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00436335	 & 0.000741767	 & 0.00038821 \\ 
3.675	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00520715	 & 0.00074876	 & 0.000463284 \\ 
3.675	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.0043812	 & 0.000830466	 & 0.000389799 \\ 
3.675	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00206999	 & 0.000786171	 & 0.000184169 \\ 
3.675	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00185019	 & 0.000758871	 & 0.000164613 \\ 
3.675	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00334262	 & 0.00106124	 & 0.000297395 \\ 
3.675	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000944226	 & 0.000549509	 & 8.40085e-05 \\ 
3.675	 & 0.025 & 	0.140625	 & 0.015625	 & 0.0023326	 & 0.00083418	 & 0.000207533 \\ 
3.675	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00187659	 & 0.000773679	 & 0.000166962 \\ 
3.675	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00457959	 & 0.00115251	 & 0.000407449 \\ 
3.675	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00541485	 & 0.00131974	 & 0.000481763 \\ 
3.675	 & 0.025 & 	0.265625	 & 0.015625	 & 0.00704237	 & 0.001509	 & 0.000626565 \\ 
3.675	 & 0.025 & 	0.296875	 & 0.015625	 & 0.00873819	 & 0.00172461	 & 0.000777443 \\ 
3.675	 & 0.025 & 	0.328125	 & 0.015625	 & 0.0132037	 & 0.00221545	 & 0.00117475 \\ 
3.675	 & 0.025 & 	0.359375	 & 0.015625	 & 0.0178951	 & 0.00259282	 & 0.00159214 \\ 
3.675	 & 0.025 & 	0.390625	 & 0.015625	 & 0.029099	 & 0.00343958	 & 0.00258896 \\ 
3.675	 & 0.025 & 	0.421875	 & 0.015625	 & 0.0432767	 & 0.00428824	 & 0.00385036 \\ 
3.675	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0481197	 & 0.00464724	 & 0.00428125 \\ 
3.675	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0608082	 & 0.00539265	 & 0.00541015 \\ 
3.675	 & 0.025 & 	0.515625	 & 0.015625	 & 0.095636	 & 0.00734673	 & 0.00850881 \\ 
3.675	 & 0.025 & 	0.546875	 & 0.015625	 & 0.117183	 & 0.00871952	 & 0.0104259 \\ 
3.675	 & 0.025 & 	0.578125	 & 0.015625	 & 0.137183	 & 0.00964416	 & 0.0122053 \\ 
3.675	 & 0.025 & 	0.609375	 & 0.015625	 & 0.124486	 & 0.00957419	 & 0.0110756 \\ 
3.675	 & 0.025 & 	0.640625	 & 0.015625	 & 0.150251	 & 0.0111935	 & 0.0133679 \\ 
3.675	 & 0.025 & 	0.671875	 & 0.015625	 & 0.106294	 & 0.0095659	 & 0.00945708 \\ 
3.675	 & 0.025 & 	0.703125	 & 0.015625	 & 0.117451	 & 0.0106097	 & 0.0104497 \\ 
3.675	 & 0.025 & 	0.734375	 & 0.015625	 & 0.161202	 & 0.015162	 & 0.0143423 \\ 
3.675	 & 0.025 & 	0.765625	 & 0.015625	 & 0.156598	 & 0.0189312	 & 0.0139327 \\ 
3.675	 & 0.025 & 	0.796875	 & 0.015625	 & 0.144486	 & 0.0216928	 & 0.012855 \\ 
3.675	 & 0.025 & 	0.828125	 & 0.015625	 & 0.138568	 & 0.032547	 & 0.0123285 \\ 
3.675	 & 0.025 & 	0.859375	 & 0.015625	 & 0.339994	 & 0.128211	 & 0.0302496 \\ 
3.675	 & 0.025 & 	0.890625	 & 0.015625	 & 0.784439	 & 0.560023	 & 0.0697922 \\ 
3.725	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00939215	 & 0.0050111	 & 0.00084055 \\ 
3.725	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.0144184	 & 0.00470035	 & 0.00129038 \\ 
3.725	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00821664	 & 0.00189057	 & 0.000735348 \\ 
3.725	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00516162	 & 0.00120418	 & 0.000461939 \\ 
3.725	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00312724	 & 0.0008228	 & 0.000279872 \\ 
3.725	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00340897	 & 0.000810239	 & 0.000305085 \\ 
3.725	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00334801	 & 0.000664623	 & 0.00029963 \\ 
3.725	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00439898	 & 0.000704775	 & 0.000393686 \\ 
3.725	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00401154	 & 0.000806711	 & 0.000359012 \\ 
3.725	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00117316	 & 0.000597609	 & 0.000104992 \\ 
3.725	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00304724	 & 0.000966943	 & 0.000272712 \\ 
3.725	 & 0.025 & 	0.078125	 & 0.015625	 & 0.000962059	 & 0.000556981	 & 8.60994e-05 \\ 
3.725	 & 0.025 & 	0.109375	 & 0.015625	 & 0.00227107	 & 0.000866211	 & 0.000203249 \\ 
3.725	 & 0.025 & 	0.140625	 & 0.015625	 & 0.001904	 & 0.000780969	 & 0.000170399 \\ 
3.725	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000604223	 & 0.000430775	 & 5.40749e-05 \\ 
3.725	 & 0.025 & 	0.203125	 & 0.015625	 & 0.0016383	 & 0.000678594	 & 0.00014662 \\ 
3.725	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00233124	 & 0.000846044	 & 0.000208634 \\ 
3.725	 & 0.025 & 	0.265625	 & 0.015625	 & 0.00453522	 & 0.00121877	 & 0.000405879 \\ 
3.725	 & 0.025 & 	0.296875	 & 0.015625	 & 0.00517463	 & 0.00131282	 & 0.000463103 \\ 
3.725	 & 0.025 & 	0.328125	 & 0.015625	 & 0.0139179	 & 0.00229283	 & 0.00124558 \\ 
3.725	 & 0.025 & 	0.359375	 & 0.015625	 & 0.0158054	 & 0.0025312	 & 0.0014145 \\ 
3.725	 & 0.025 & 	0.390625	 & 0.015625	 & 0.0223257	 & 0.00303946	 & 0.00199804 \\ 
3.725	 & 0.025 & 	0.421875	 & 0.015625	 & 0.0289036	 & 0.00352788	 & 0.00258672 \\ 
3.725	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0317062	 & 0.00370508	 & 0.00283755 \\ 
3.725	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0460317	 & 0.00459469	 & 0.0041196 \\ 
3.725	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0609886	 & 0.00594284	 & 0.00545817 \\ 
3.725	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0835125	 & 0.00722348	 & 0.00747395 \\ 
3.725	 & 0.025 & 	0.578125	 & 0.015625	 & 0.110036	 & 0.00874815	 & 0.00984769 \\ 
3.725	 & 0.025 & 	0.609375	 & 0.015625	 & 0.104825	 & 0.00906424	 & 0.00938133 \\ 
3.725	 & 0.025 & 	0.640625	 & 0.015625	 & 0.131251	 & 0.0107642	 & 0.0117463 \\ 
3.725	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0963683	 & 0.00935744	 & 0.00862447 \\ 
3.725	 & 0.025 & 	0.703125	 & 0.015625	 & 0.103401	 & 0.00972562	 & 0.00925388 \\ 
3.725	 & 0.025 & 	0.734375	 & 0.015625	 & 0.138786	 & 0.0135711	 & 0.0124207 \\ 
3.725	 & 0.025 & 	0.765625	 & 0.015625	 & 0.119466	 & 0.0164735	 & 0.0106916 \\ 
3.725	 & 0.025 & 	0.796875	 & 0.015625	 & 0.130286	 & 0.021499	 & 0.0116599 \\ 
3.725	 & 0.025 & 	0.828125	 & 0.015625	 & 0.107686	 & 0.0294696	 & 0.00963736 \\ 
3.725	 & 0.025 & 	0.859375	 & 0.015625	 & 0.306368	 & 0.158793	 & 0.0274184 \\ 
3.775	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00885494	 & 0.00751332	 & 0.000797132 \\ 
3.775	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.0182225	 & 0.00509086	 & 0.00164041 \\ 
3.775	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.0144736	 & 0.00256072	 & 0.00130293 \\ 
3.775	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00473137	 & 0.00119456	 & 0.000425924 \\ 
3.775	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00342792	 & 0.000902007	 & 0.000308585 \\ 
3.775	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00227543	 & 0.00067416	 & 0.000204837 \\ 
3.775	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00273253	 & 0.000614994	 & 0.000245985 \\ 
3.775	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00415584	 & 0.000703545	 & 0.000374114 \\ 
3.775	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00505564	 & 0.000947661	 & 0.000455115 \\ 
3.775	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00469707	 & 0.00130504	 & 0.000422835 \\ 
3.775	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00467519	 & 0.00125439	 & 0.000420866 \\ 
3.775	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00371377	 & 0.00112732	 & 0.000334317 \\ 
3.775	 & 0.025 & 	0.109375	 & 0.015625	 & 0.00277722	 & 0.00099251	 & 0.000250008 \\ 
3.775	 & 0.025 & 	0.140625	 & 0.015625	 & 0.00223106	 & 0.000916153	 & 0.000200843 \\ 
3.775	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00129021	 & 0.00064642	 & 0.000116146 \\ 
3.775	 & 0.025 & 	0.203125	 & 0.015625	 & 0.0035344	 & 0.00108841	 & 0.000318171 \\ 
3.775	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00449158	 & 0.00122372	 & 0.000404337 \\ 
3.775	 & 0.025 & 	0.265625	 & 0.015625	 & 0.00532804	 & 0.00140344	 & 0.000479637 \\ 
3.775	 & 0.025 & 	0.296875	 & 0.015625	 & 0.00825095	 & 0.00177522	 & 0.00074276 \\ 
3.775	 & 0.025 & 	0.328125	 & 0.015625	 & 0.00831637	 & 0.0018767	 & 0.000748649 \\ 
3.775	 & 0.025 & 	0.359375	 & 0.015625	 & 0.0183574	 & 0.00285296	 & 0.00165256 \\ 
3.775	 & 0.025 & 	0.390625	 & 0.015625	 & 0.0193089	 & 0.00295904	 & 0.0017382 \\ 
3.775	 & 0.025 & 	0.421875	 & 0.015625	 & 0.0334711	 & 0.00402985	 & 0.00301311 \\ 
3.775	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0453927	 & 0.00465774	 & 0.0040863 \\ 
3.775	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0464318	 & 0.0049136	 & 0.00417984 \\ 
3.775	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0910879	 & 0.00760391	 & 0.00819984 \\ 
3.775	 & 0.025 & 	0.546875	 & 0.015625	 & 0.115102	 & 0.00906655	 & 0.0103616 \\ 
3.775	 & 0.025 & 	0.578125	 & 0.015625	 & 0.149816	 & 0.0105492	 & 0.0134866 \\ 
3.775	 & 0.025 & 	0.609375	 & 0.015625	 & 0.158976	 & 0.0118855	 & 0.0143112 \\ 
3.775	 & 0.025 & 	0.640625	 & 0.015625	 & 0.148814	 & 0.0116697	 & 0.0133964 \\ 
3.775	 & 0.025 & 	0.671875	 & 0.015625	 & 0.113301	 & 0.0103643	 & 0.0101995 \\ 
3.775	 & 0.025 & 	0.703125	 & 0.015625	 & 0.118814	 & 0.0116172	 & 0.0106958 \\ 
3.775	 & 0.025 & 	0.734375	 & 0.015625	 & 0.166063	 & 0.0154166	 & 0.0149491 \\ 
3.775	 & 0.025 & 	0.765625	 & 0.015625	 & 0.186541	 & 0.0215529	 & 0.0167926 \\ 
3.775	 & 0.025 & 	0.796875	 & 0.015625	 & 0.107132	 & 0.0200088	 & 0.00964414 \\ 
3.775	 & 0.025 & 	0.828125	 & 0.015625	 & 0.149744	 & 0.0319912	 & 0.0134802 \\ 
3.775	 & 0.025 & 	0.859375	 & 0.015625	 & 0.569584	 & 0.292979	 & 0.0512746 \\ 
3.825	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00974776	 & 0.00649627	 & 0.000882653 \\ 
3.825	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.0141962	 & 0.00453957	 & 0.00128546 \\ 
3.825	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00967162	 & 0.00207328	 & 0.000875759 \\ 
3.825	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00446318	 & 0.00114559	 & 0.000404138 \\ 
3.825	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00394357	 & 0.00090191	 & 0.000357088 \\ 
3.825	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00276179	 & 0.000743708	 & 0.000250078 \\ 
3.825	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00332971	 & 0.000673959	 & 0.000301503 \\ 
3.825	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00383052	 & 0.000674544	 & 0.000346851 \\ 
3.825	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00199964	 & 0.000564159	 & 0.000181066 \\ 
3.825	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00136981	 & 0.000693977	 & 0.000124035 \\ 
3.825	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00331947	 & 0.00105287	 & 0.000300575 \\ 
3.825	 & 0.025 & 	0.078125	 & 0.015625	 & 0.0016166	 & 0.000729463	 & 0.000146382 \\ 
3.825	 & 0.025 & 	0.109375	 & 0.015625	 & 0.0016574	 & 0.000749037	 & 0.000150077 \\ 
3.825	 & 0.025 & 	0.140625	 & 0.015625	 & 0.00168606	 & 0.000758682	 & 0.000152672 \\ 
3.825	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00172486	 & 0.000772663	 & 0.000156185 \\ 
