1.275	 & 0.025 & 	0.484375	 & 0.015625	 & 0.673891	 & 0.0197419	 & 0.0433512 \\ 
3.425	 & 0.025 & 	0.578125	 & 0.015625	 & 0.118156	 & 0.00954418	 & 0.00995246 \\ 
3.425	 & 0.025 & 	0.609375	 & 0.015625	 & 0.127207	 & 0.0103604	 & 0.0107148 \\ 
3.425	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0917196	 & 0.00898747	 & 0.00772567 \\ 
3.425	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0971069	 & 0.00969817	 & 0.00817944 \\ 
3.425	 & 0.025 & 	0.703125	 & 0.015625	 & 0.11017	 & 0.0111905	 & 0.00927979 \\ 
3.425	 & 0.025 & 	0.734375	 & 0.015625	 & 0.144045	 & 0.0156055	 & 0.0121331 \\ 
3.425	 & 0.025 & 	0.765625	 & 0.015625	 & 0.104819	 & 0.016137	 & 0.00882905 \\ 
3.425	 & 0.025 & 	0.796875	 & 0.015625	 & 0.0996256	 & 0.0185161	 & 0.0083916 \\ 
3.425	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0738582	 & 0.0213812	 & 0.00622117 \\ 
3.475	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00518669	 & 0.00140618	 & 0.000439612 \\ 
3.475	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00578645	 & 0.00145713	 & 0.000490447 \\ 
3.475	 & 0.025 & 	0.265625	 & 0.015625	 & 0.0108499	 & 0.00200902	 & 0.000919612 \\ 
3.475	 & 0.025 & 	0.296875	 & 0.015625	 & 0.0169101	 & 0.00254391	 & 0.00143327 \\ 
3.475	 & 0.025 & 	0.328125	 & 0.015625	 & 0.0307723	 & 0.00348147	 & 0.00260819 \\ 
3.475	 & 0.025 & 	0.359375	 & 0.015625	 & 0.0350717	 & 0.0038951	 & 0.0029726 \\ 
3.475	 & 0.025 & 	0.390625	 & 0.015625	 & 0.0480156	 & 0.00464986	 & 0.00406969 \\ 
3.475	 & 0.025 & 	0.421875	 & 0.015625	 & 0.0438251	 & 0.00452683	 & 0.00371452 \\ 
3.475	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0596837	 & 0.00537387	 & 0.00505865 \\ 
3.475	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0943933	 & 0.00718973	 & 0.00800056 \\ 
3.475	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0963913	 & 0.00760051	 & 0.00816991 \\ 
3.475	 & 0.025 & 	0.546875	 & 0.015625	 & 0.110817	 & 0.00850276	 & 0.00939261 \\ 
3.475	 & 0.025 & 	0.578125	 & 0.015625	 & 0.1373	 & 0.0102219	 & 0.0116372 \\ 
3.475	 & 0.025 & 	0.609375	 & 0.015625	 & 0.134723	 & 0.0106518	 & 0.0114188 \\ 
3.475	 & 0.025 & 	0.640625	 & 0.015625	 & 0.113626	 & 0.0103441	 & 0.0096307 \\ 
3.475	 & 0.025 & 	0.671875	 & 0.015625	 & 0.110466	 & 0.0104238	 & 0.00936288 \\ 
3.475	 & 0.025 & 	0.703125	 & 0.015625	 & 0.144014	 & 0.0128891	 & 0.0122063 \\ 
3.475	 & 0.025 & 	0.734375	 & 0.015625	 & 0.160243	 & 0.0168781	 & 0.0135818 \\ 
3.475	 & 0.025 & 	0.765625	 & 0.015625	 & 0.135197	 & 0.0186492	 & 0.011459 \\ 
3.475	 & 0.025 & 	0.796875	 & 0.015625	 & 0.117097	 & 0.0207451	 & 0.00992486 \\ 
3.475	 & 0.025 & 	0.828125	 & 0.015625	 & 0.140885	 & 0.0350836	 & 0.0119411 \\ 
3.525	 & 0.025 & 	0.171875	 & 0.015625	 & 0.0044465	 & 0.00199216	 & 0.000379225 \\ 
3.525	 & 0.025 & 	0.203125	 & 0.015625	 & 0.0057739	 & 0.00218993	 & 0.000492434 \\ 
3.525	 & 0.025 & 	0.234375	 & 0.015625	 & 0.0087832	 & 0.00267461	 & 0.000749086 \\ 
3.525	 & 0.025 & 	0.265625	 & 0.015625	 & 0.0264674	 & 0.00451456	 & 0.00225731 \\ 
3.525	 & 0.025 & 	0.296875	 & 0.015625	 & 0.0379202	 & 0.00582556	 & 0.00323407 \\ 
3.525	 & 0.025 & 	0.328125	 & 0.015625	 & 0.0571837	 & 0.00723312	 & 0.00487698 \\ 
3.525	 & 0.025 & 	0.359375	 & 0.015625	 & 0.0701143	 & 0.00826076	 & 0.00597978 \\ 
3.525	 & 0.025 & 	0.390625	 & 0.015625	 & 0.0927116	 & 0.0097656	 & 0.00790703 \\ 
3.525	 & 0.025 & 	0.421875	 & 0.015625	 & 0.100955	 & 0.0103518	 & 0.00861004 \\ 
3.525	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0990526	 & 0.0100866	 & 0.00844783 \\ 
3.525	 & 0.025 & 	0.484375	 & 0.015625	 & 0.177489	 & 0.0145602	 & 0.0151374 \\ 
3.525	 & 0.025 & 	0.515625	 & 0.015625	 & 0.234406	 & 0.0177138	 & 0.0199916 \\ 
3.525	 & 0.025 & 	0.546875	 & 0.015625	 & 0.262535	 & 0.0208012	 & 0.0223906 \\ 
3.525	 & 0.025 & 	0.578125	 & 0.015625	 & 0.298679	 & 0.0224078	 & 0.0254732 \\ 
3.525	 & 0.025 & 	0.609375	 & 0.015625	 & 0.322322	 & 0.0254068	 & 0.0274896 \\ 
3.525	 & 0.025 & 	0.640625	 & 0.015625	 & 0.266259	 & 0.0244958	 & 0.0227082 \\ 
3.525	 & 0.025 & 	0.671875	 & 0.015625	 & 0.230672	 & 0.0230135	 & 0.0196732 \\ 
3.525	 & 0.025 & 	0.703125	 & 0.015625	 & 0.251778	 & 0.0244484	 & 0.0214732 \\ 
3.525	 & 0.025 & 	0.734375	 & 0.015625	 & 0.431705	 & 0.0414169	 & 0.0368185 \\ 
3.525	 & 0.025 & 	0.765625	 & 0.015625	 & 0.455498	 & 0.0542302	 & 0.0388478 \\ 
3.525	 & 0.025 & 	0.796875	 & 0.015625	 & 0.196823	 & 0.0369639	 & 0.0167863 \\ 
3.525	 & 0.025 & 	0.828125	 & 0.015625	 & 0.216696	 & 0.0555222	 & 0.0184812 \\ 
3.575	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000187339	 & 0.000187339	 & 1.60768e-05 \\ 
3.575	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000642807	 & 0.000371741	 & 5.51637e-05 \\ 
3.575	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00126721	 & 0.000521833	 & 0.000108748 \\ 
3.575	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00406441	 & 0.000963931	 & 0.000348795 \\ 
3.575	 & 0.025 & 	0.265625	 & 0.015625	 & 0.00450495	 & 0.0010195	 & 0.000386601 \\ 
3.575	 & 0.025 & 	0.296875	 & 0.015625	 & 0.00920698	 & 0.00150994	 & 0.000790115 \\ 
3.575	 & 0.025 & 	0.328125	 & 0.015625	 & 0.0133075	 & 0.00184805	 & 0.001142 \\ 
3.575	 & 0.025 & 	0.359375	 & 0.015625	 & 0.0131398	 & 0.00188225	 & 0.00112762 \\ 
3.575	 & 0.025 & 	0.390625	 & 0.015625	 & 0.0234278	 & 0.00258828	 & 0.0020105 \\ 
3.575	 & 0.025 & 	0.421875	 & 0.015625	 & 0.0209473	 & 0.00247447	 & 0.00179763 \\ 
3.575	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0323956	 & 0.00305093	 & 0.00278009 \\ 
3.575	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0388833	 & 0.00373381	 & 0.00333684 \\ 
3.575	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0557976	 & 0.00455314	 & 0.00478837 \\ 
3.575	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0734967	 & 0.00554393	 & 0.00630725 \\ 
3.575	 & 0.025 & 	0.578125	 & 0.015625	 & 0.076964	 & 0.00592179	 & 0.00660481 \\ 
3.575	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0773577	 & 0.00654087	 & 0.00663859 \\ 
3.575	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0651404	 & 0.00620084	 & 0.00559015 \\ 
3.575	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0679831	 & 0.00667601	 & 0.0058341 \\ 
3.575	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0740374	 & 0.00711545	 & 0.00635366 \\ 
3.575	 & 0.025 & 	0.734375	 & 0.015625	 & 0.0917324	 & 0.0096779	 & 0.00787219 \\ 
3.575	 & 0.025 & 	0.765625	 & 0.015625	 & 0.116276	 & 0.013403	 & 0.00997842 \\ 
3.575	 & 0.025 & 	0.796875	 & 0.015625	 & 0.0466771	 & 0.0100965	 & 0.00400568 \\ 
3.575	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0133167	 & 0.00572699	 & 0.0011428 \\ 
3.625	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00394164	 & 0.00319237	 & 0.000340359 \\ 
3.625	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.0119556	 & 0.00280054	 & 0.00103236 \\ 
3.625	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00927776	 & 0.00194746	 & 0.000801131 \\ 
3.625	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.0089274	 & 0.00149173	 & 0.000770877 \\ 
3.625	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00460535	 & 0.000866616	 & 0.00039767 \\ 
3.625	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00431874	 & 0.000844447	 & 0.000372922 \\ 
3.625	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00410589	 & 0.000670743	 & 0.000354542 \\ 
3.625	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00381536	 & 0.0006031	 & 0.000329454 \\ 
3.625	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00355457	 & 0.000717859	 & 0.000306935 \\ 
3.625	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00271688	 & 0.000866355	 & 0.000234602 \\ 
3.625	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00357323	 & 0.000995326	 & 0.000308547 \\ 
3.625	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00218094	 & 0.000772276	 & 0.000188324 \\ 
3.625	 & 0.025 & 	0.109375	 & 0.015625	 & 0.00158352	 & 0.000648207	 & 0.000136736 \\ 
3.625	 & 0.025 & 	0.140625	 & 0.015625	 & 0.0015978	 & 0.000655068	 & 0.000137969 \\ 
3.625	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00443712	 & 0.00105834	 & 0.000383143 \\ 
3.625	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00369933	 & 0.000967979	 & 0.000319435 \\ 
3.625	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00371388	 & 0.000996791	 & 0.000320692 \\ 
3.625	 & 0.025 & 	0.265625	 & 0.015625	 & 0.00814096	 & 0.00152617	 & 0.000702969 \\ 
3.625	 & 0.025 & 	0.296875	 & 0.015625	 & 0.0131584	 & 0.00198046	 & 0.00113622 \\ 
3.625	 & 0.025 & 	0.328125	 & 0.015625	 & 0.0158606	 & 0.00227434	 & 0.00136956 \\ 
3.625	 & 0.025 & 	0.359375	 & 0.015625	 & 0.0229943	 & 0.00271778	 & 0.00198555 \\ 
3.625	 & 0.025 & 	0.390625	 & 0.015625	 & 0.0293	 & 0.00317174	 & 0.00253004 \\ 
3.625	 & 0.025 & 	0.421875	 & 0.015625	 & 0.0419312	 & 0.00386332	 & 0.00362074 \\ 
3.625	 & 0.025 & 	0.453125	 & 0.015625	 & 0.041281	 & 0.00384067	 & 0.0035646 \\ 
3.625	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0620603	 & 0.00492125	 & 0.00535888 \\ 
3.625	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0923621	 & 0.00665032	 & 0.00797542 \\ 
3.625	 & 0.025 & 	0.546875	 & 0.015625	 & 0.113385	 & 0.00768037	 & 0.00979073 \\ 
3.625	 & 0.025 & 	0.578125	 & 0.015625	 & 0.12431	 & 0.00835447	 & 0.0107341 \\ 
3.625	 & 0.025 & 	0.609375	 & 0.015625	 & 0.152541	 & 0.0100854	 & 0.0131719 \\ 
3.625	 & 0.025 & 	0.640625	 & 0.015625	 & 0.134054	 & 0.00967818	 & 0.0115755 \\ 
3.625	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0945492	 & 0.00841697	 & 0.00816429 \\ 
3.625	 & 0.025 & 	0.703125	 & 0.015625	 & 0.111078	 & 0.00952975	 & 0.0095915 \\ 
3.625	 & 0.025 & 	0.734375	 & 0.015625	 & 0.155348	 & 0.0141071	 & 0.0134142 \\ 
3.625	 & 0.025 & 	0.765625	 & 0.015625	 & 0.16209	 & 0.0178633	 & 0.0139964 \\ 
3.625	 & 0.025 & 	0.796875	 & 0.015625	 & 0.132948	 & 0.0197652	 & 0.01148 \\ 
3.625	 & 0.025 & 	0.828125	 & 0.015625	 & 0.175478	 & 0.0497967	 & 0.0151525 \\ 
3.625	 & 0.025 & 	0.859375	 & 0.015625	 & 0.201169	 & 0.0869682	 & 0.0173709 \\ 
3.625	 & 0.025 & 	0.890625	 & 0.015625	 & 0.202237	 & 0.202237	 & 0.0174631 \\ 
3.675	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.000588793	 & 0.000588793	 & 5.11569e-05 \\ 
3.675	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.0143158	 & 0.0042693	 & 0.00124382 \\ 
3.675	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.010991	 & 0.00244673	 & 0.000954949 \\ 
3.675	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00646464	 & 0.00133654	 & 0.000561676 \\ 
3.675	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00427437	 & 0.000919482	 & 0.000371376 \\ 
3.675	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00436157	 & 0.000893565	 & 0.000378952 \\ 
3.675	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00436335	 & 0.000741767	 & 0.000379106 \\ 
3.675	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00520715	 & 0.00074876	 & 0.000452419 \\ 
3.675	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.0043812	 & 0.000830466	 & 0.000380658 \\ 
3.675	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00206999	 & 0.000786171	 & 0.00017985 \\ 
3.675	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00185019	 & 0.000758871	 & 0.000160752 \\ 
3.675	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00334262	 & 0.00106124	 & 0.000290421 \\ 
3.675	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000944226	 & 0.000549509	 & 8.20384e-05 \\ 
3.675	 & 0.025 & 	0.140625	 & 0.015625	 & 0.0023326	 & 0.00083418	 & 0.000202666 \\ 
3.675	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00187659	 & 0.000773679	 & 0.000163047 \\ 
3.675	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00457959	 & 0.00115251	 & 0.000397894 \\ 
3.675	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00541485	 & 0.00131974	 & 0.000470465 \\ 
3.675	 & 0.025 & 	0.265625	 & 0.015625	 & 0.00704237	 & 0.001509	 & 0.000611871 \\ 
3.675	 & 0.025 & 	0.296875	 & 0.015625	 & 0.00873819	 & 0.00172461	 & 0.000759211 \\ 
3.675	 & 0.025 & 	0.328125	 & 0.015625	 & 0.0132037	 & 0.00221545	 & 0.0011472 \\ 
3.675	 & 0.025 & 	0.359375	 & 0.015625	 & 0.0178951	 & 0.00259282	 & 0.0015548 \\ 
3.675	 & 0.025 & 	0.390625	 & 0.015625	 & 0.029099	 & 0.00343958	 & 0.00252824 \\ 
3.675	 & 0.025 & 	0.421875	 & 0.015625	 & 0.0432767	 & 0.00428824	 & 0.00376006 \\ 
3.675	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0481197	 & 0.00464724	 & 0.00418085 \\ 
3.675	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0608082	 & 0.00539265	 & 0.00528327 \\ 
3.675	 & 0.025 & 	0.515625	 & 0.015625	 & 0.095636	 & 0.00734673	 & 0.00830926 \\ 
3.675	 & 0.025 & 	0.546875	 & 0.015625	 & 0.117183	 & 0.00871952	 & 0.0101814 \\ 
3.675	 & 0.025 & 	0.578125	 & 0.015625	 & 0.137183	 & 0.00964416	 & 0.0119191 \\ 
3.675	 & 0.025 & 	0.609375	 & 0.015625	 & 0.124486	 & 0.00957419	 & 0.0108159 \\ 
3.675	 & 0.025 & 	0.640625	 & 0.015625	 & 0.150251	 & 0.0111935	 & 0.0130544 \\ 
3.675	 & 0.025 & 	0.671875	 & 0.015625	 & 0.106294	 & 0.0095659	 & 0.0092353 \\ 
3.675	 & 0.025 & 	0.703125	 & 0.015625	 & 0.117451	 & 0.0106097	 & 0.0102046 \\ 
3.675	 & 0.025 & 	0.734375	 & 0.015625	 & 0.161202	 & 0.015162	 & 0.014006 \\ 
3.675	 & 0.025 & 	0.765625	 & 0.015625	 & 0.156598	 & 0.0189312	 & 0.0136059 \\ 
3.675	 & 0.025 & 	0.796875	 & 0.015625	 & 0.144486	 & 0.0216928	 & 0.0125536 \\ 
3.675	 & 0.025 & 	0.828125	 & 0.015625	 & 0.138568	 & 0.032547	 & 0.0120394 \\ 
3.675	 & 0.025 & 	0.859375	 & 0.015625	 & 0.339994	 & 0.128211	 & 0.0295402 \\ 
3.675	 & 0.025 & 	0.890625	 & 0.015625	 & 0.784439	 & 0.560023	 & 0.0681554 \\ 
3.725	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00939215	 & 0.0050111	 & 0.000821071 \\ 
3.725	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.0144184	 & 0.00470035	 & 0.00126047 \\ 
3.725	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00821664	 & 0.00189057	 & 0.000718307 \\ 
3.725	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00516162	 & 0.00120418	 & 0.000451233 \\ 
3.725	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00312724	 & 0.0008228	 & 0.000273386 \\ 
3.725	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00340897	 & 0.000810239	 & 0.000298015 \\ 
3.725	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00334801	 & 0.000664623	 & 0.000292687 \\ 
3.725	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00439898	 & 0.000704775	 & 0.000384563 \\ 
3.725	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00401154	 & 0.000806711	 & 0.000350692 \\ 
3.725	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00117316	 & 0.000597609	 & 0.000102559 \\ 
3.725	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00304724	 & 0.000966943	 & 0.000266393 \\ 
3.725	 & 0.025 & 	0.078125	 & 0.015625	 & 0.000962059	 & 0.000556981	 & 8.41041e-05 \\ 
3.725	 & 0.025 & 	0.109375	 & 0.015625	 & 0.00227107	 & 0.000866211	 & 0.000198539 \\ 
3.725	 & 0.025 & 	0.140625	 & 0.015625	 & 0.001904	 & 0.000780969	 & 0.00016645 \\ 
3.725	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000604223	 & 0.000430775	 & 5.28218e-05 \\ 
3.725	 & 0.025 & 	0.203125	 & 0.015625	 & 0.0016383	 & 0.000678594	 & 0.000143222 \\ 
3.725	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00233124	 & 0.000846044	 & 0.0002038 \\ 
3.725	 & 0.025 & 	0.265625	 & 0.015625	 & 0.00453522	 & 0.00121877	 & 0.000396473 \\ 
3.725	 & 0.025 & 	0.296875	 & 0.015625	 & 0.00517463	 & 0.00131282	 & 0.000452371 \\ 
3.725	 & 0.025 & 	0.328125	 & 0.015625	 & 0.0139179	 & 0.00229283	 & 0.00121672 \\ 
3.725	 & 0.025 & 	0.359375	 & 0.015625	 & 0.0158054	 & 0.0025312	 & 0.00138172 \\ 
3.725	 & 0.025 & 	0.390625	 & 0.015625	 & 0.0223257	 & 0.00303946	 & 0.00195174 \\ 
3.725	 & 0.025 & 	0.421875	 & 0.015625	 & 0.0289036	 & 0.00352788	 & 0.00252678 \\ 
3.725	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0317062	 & 0.00370508	 & 0.00277179 \\ 
3.725	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0460317	 & 0.00459469	 & 0.00402413 \\ 
3.725	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0609886	 & 0.00594284	 & 0.00533168 \\ 
3.725	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0835125	 & 0.00722348	 & 0.00730075 \\ 
3.725	 & 0.025 & 	0.578125	 & 0.015625	 & 0.110036	 & 0.00874815	 & 0.00961948 \\ 
3.725	 & 0.025 & 	0.609375	 & 0.015625	 & 0.104825	 & 0.00906424	 & 0.00916393 \\ 
3.725	 & 0.025 & 	0.640625	 & 0.015625	 & 0.131251	 & 0.0107642	 & 0.0114741 \\ 
3.725	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0963683	 & 0.00935744	 & 0.00842461 \\ 
3.725	 & 0.025 & 	0.703125	 & 0.015625	 & 0.103401	 & 0.00972562	 & 0.00903943 \\ 
3.725	 & 0.025 & 	0.734375	 & 0.015625	 & 0.138786	 & 0.0135711	 & 0.0121328 \\ 
3.725	 & 0.025 & 	0.765625	 & 0.015625	 & 0.119466	 & 0.0164735	 & 0.0104439 \\ 
3.725	 & 0.025 & 	0.796875	 & 0.015625	 & 0.130286	 & 0.021499	 & 0.0113897 \\ 
3.725	 & 0.025 & 	0.828125	 & 0.015625	 & 0.107686	 & 0.0294696	 & 0.00941403 \\ 
3.725	 & 0.025 & 	0.859375	 & 0.015625	 & 0.306368	 & 0.158793	 & 0.026783 \\ 
3.775	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00885494	 & 0.00751332	 & 0.000778877 \\ 
3.775	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.0182225	 & 0.00509086	 & 0.00160285 \\ 
3.775	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.0144736	 & 0.00256072	 & 0.00127309 \\ 
3.775	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00473137	 & 0.00119456	 & 0.00041617 \\ 
3.775	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00342792	 & 0.000902007	 & 0.000301518 \\ 
3.775	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00227543	 & 0.00067416	 & 0.000200146 \\ 
3.775	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00273253	 & 0.000614994	 & 0.000240352 \\ 
3.775	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00415584	 & 0.000703545	 & 0.000365546 \\ 
3.775	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00505564	 & 0.000947661	 & 0.000444692 \\ 
3.775	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00469707	 & 0.00130504	 & 0.000413152 \\ 
3.775	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00467519	 & 0.00125439	 & 0.000411228 \\ 
3.775	 & 0.025 & 	0.078125	 & 0.015625	 & 0.00371377	 & 0.00112732	 & 0.000326661 \\ 
3.775	 & 0.025 & 	0.109375	 & 0.015625	 & 0.00277722	 & 0.00099251	 & 0.000244283 \\ 
3.775	 & 0.025 & 	0.140625	 & 0.015625	 & 0.00223106	 & 0.000916153	 & 0.000196243 \\ 
3.775	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00129021	 & 0.00064642	 & 0.000113486 \\ 
3.775	 & 0.025 & 	0.203125	 & 0.015625	 & 0.0035344	 & 0.00108841	 & 0.000310884 \\ 
3.775	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00449158	 & 0.00122372	 & 0.000395078 \\ 
3.775	 & 0.025 & 	0.265625	 & 0.015625	 & 0.00532804	 & 0.00140344	 & 0.000468653 \\ 
3.775	 & 0.025 & 	0.296875	 & 0.015625	 & 0.00825095	 & 0.00177522	 & 0.00072575 \\ 
3.775	 & 0.025 & 	0.328125	 & 0.015625	 & 0.00831637	 & 0.0018767	 & 0.000731505 \\ 
3.775	 & 0.025 & 	0.359375	 & 0.015625	 & 0.0183574	 & 0.00285296	 & 0.00161471 \\ 
3.775	 & 0.025 & 	0.390625	 & 0.015625	 & 0.0193089	 & 0.00295904	 & 0.0016984 \\ 
3.775	 & 0.025 & 	0.421875	 & 0.015625	 & 0.0334711	 & 0.00402985	 & 0.0029441 \\ 
3.775	 & 0.025 & 	0.453125	 & 0.015625	 & 0.0453927	 & 0.00465774	 & 0.00399272 \\ 
3.775	 & 0.025 & 	0.484375	 & 0.015625	 & 0.0464318	 & 0.0049136	 & 0.00408412 \\ 
3.775	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0910879	 & 0.00760391	 & 0.00801205 \\ 
3.775	 & 0.025 & 	0.546875	 & 0.015625	 & 0.115102	 & 0.00906655	 & 0.0101243 \\ 
3.775	 & 0.025 & 	0.578125	 & 0.015625	 & 0.149816	 & 0.0105492	 & 0.0131777 \\ 
3.775	 & 0.025 & 	0.609375	 & 0.015625	 & 0.158976	 & 0.0118855	 & 0.0139835 \\ 
3.775	 & 0.025 & 	0.640625	 & 0.015625	 & 0.148814	 & 0.0116697	 & 0.0130896 \\ 
3.775	 & 0.025 & 	0.671875	 & 0.015625	 & 0.113301	 & 0.0103643	 & 0.00996595 \\ 
3.775	 & 0.025 & 	0.703125	 & 0.015625	 & 0.118814	 & 0.0116172	 & 0.0104508 \\ 
3.775	 & 0.025 & 	0.734375	 & 0.015625	 & 0.166063	 & 0.0154166	 & 0.0146068 \\ 
3.775	 & 0.025 & 	0.765625	 & 0.015625	 & 0.186541	 & 0.0215529	 & 0.0164081 \\ 
3.775	 & 0.025 & 	0.796875	 & 0.015625	 & 0.107132	 & 0.0200088	 & 0.00942328 \\ 
3.775	 & 0.025 & 	0.828125	 & 0.015625	 & 0.149744	 & 0.0319912	 & 0.0131714 \\ 
3.775	 & 0.025 & 	0.859375	 & 0.015625	 & 0.569584	 & 0.292979	 & 0.0501003 \\ 
3.825	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00974776	 & 0.00649627	 & 0.000862678 \\ 
3.825	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.0141962	 & 0.00453957	 & 0.00125636 \\ 
3.825	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00967162	 & 0.00207328	 & 0.000855939 \\ 
3.825	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00446318	 & 0.00114559	 & 0.000394992 \\ 
3.825	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00394357	 & 0.00090191	 & 0.000349006 \\ 
3.825	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00276179	 & 0.000743708	 & 0.000244419 \\ 
3.825	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.00332971	 & 0.000673959	 & 0.000294679 \\ 
3.825	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.00383052	 & 0.000674544	 & 0.000339001 \\ 
3.825	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00199964	 & 0.000564159	 & 0.000176968 \\ 
3.825	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00136981	 & 0.000693977	 & 0.000121228 \\ 
3.825	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00331947	 & 0.00105287	 & 0.000293773 \\ 
